,mse,mse_lab,mse_magnitude,mse_phase,med_magnitude,med_phase,hvs1,hvs2,hvs3,ssim,ncc,if_value,histogram,class
30,101.0,4.527089436848958,101.79792,5.094683806417314,255.0,0.041326987438134816,0.023792783070389522,0.017999417739165864,136.68587822010315,0.9762582086492584,0.00018432415486059947,51.387090489415776,7.870585616212338,Original
31,449.0,30.063700358072918,449.61316,4.590480985221022,252.0,0.059114277277692515,0.12964989003226812,0.19443857952411758,124.83420553768379,0.9372403941638152,0.0004566372725075768,225.2752099594517,10.235849788150517,Original
32,380.0,31.249114990234375,380.89493,4.277039040492748,251.0,0.06259872746232872,0.09408812397124579,0.07360462766936055,139.57277353324142,0.9613730119974713,0.0005205434872891365,190.92816066778258,10.408019014270394,Original
33,10.0,3.3542073567708335,10.250041,3.8602446261576837,255.0,0.015664891424840195,0.0634361061266163,0.09052299259683891,106.45472619549123,0.9918684576603971,0.00015161796450675687,5.6209545738822815,9.332317247622996,Original
34,16.0,15.798370361328125,16.027536,0.31218717180770944,252.0,0.05378147343560463,0.045332238859394185,0.019311275287416947,111.14159414253982,0.9898815281178572,0.0004080685415079409,8.508709278056324,10.613590406763251,Original
35,22.0,19.587788899739582,22.561747,1.289042997220159,251.0,0.03292319964152888,0.050057679902310304,0.05781037097696783,98.86967119204452,0.9923076932476438,0.0005436892627670999,11.77702746316028,8.179172313335584,Original
36,16.0,15.03533935546875,16.425964,1.0541737705449024,253.0,0.06149555136388267,0.028638634043174304,0.05146194132607266,118.47809779347936,0.9940023021582065,0.00017923137974456258,8.709983328813479,11.68025877463515,Original
37,796.0,37.37187703450521,796.2366,4.874522363712183,250.0,0.04465826684528581,0.1370748318316036,0.09963705794285915,101.6498425053615,0.9019866360009764,0.0001911761891874109,398.56922350191974,11.861948769321316,Original
38,127.0,12.08612060546875,127.56008,4.449039851978704,253.0,0.046781174877111704,0.09542950065564304,0.05201702028640872,126.27125978158189,0.9682497623412363,0.0003661354269808179,64.26416435057166,12.614751267770771,Original
39,159.0,34.58092244466146,159.97676,3.7358984186328157,250.5,0.05053271437164673,0.12053264161829591,0.053563897175057364,117.86182781543607,0.9644675492766283,0.00022702083998324486,80.47061166363571,10.891135373211,Original
40,148.0,10.196533203125,148.63142,4.62598976440312,255.0,0.05388747753833084,0.053942607253799964,0.03649137824117898,113.46902820861418,0.9730019440228469,0.00017499171009603435,74.8022154902406,12.641628059354844,Original
41,304.0,101.78165690104167,304.83633,1.0315547744393376,243.0,0.04409186657367368,0.022740398663096312,0.012329679563649314,154.34205154718134,0.9751699161493873,0.000861781234252482,152.90575715859555,6.158789446264564,Original
42,210.0,11.164031982421875,210.82808,4.744954127696581,253.0,0.009280528021769673,0.15133607888852543,0.09625933940832374,73.64233246846916,0.9578279213043571,0.00014173840954838284,105.89296120186312,4.141075643303338,Original
43,155.0,13.152374267578125,155.11592,4.475630081570085,253.0,0.04132698743813369,0.095131052801546,0.18442775311026233,108.50181023092831,0.9650943743093542,0.0003371788275108464,78.04050515427707,9.902654561010422,Original
44,376.0,15.387583414713541,376.45267,5.249010122286845,254.0,0.04678117487711299,0.28461806148532726,0.22771117421613837,97.60377827563319,0.9220576534584444,0.0005050545481925802,188.68737261741933,9.572219184534333,Original
45,1559.0,76.89319864908855,1559.3047,4.959069201846304,247.0,0.04860751108782748,0.23037743904924834,0.2309003016457952,91.7901863447202,0.704992900401508,0.00017766578740400466,780.0048249414117,9.872060899302596,Original
46,138.0,13.734022654661633,138.04906,4.299803313320949,253.0,0.025150061409609493,0.07240045498112924,0.09344132481211243,102.96314181089225,0.9713867602386639,0.0004000599712041102,69.51021850355819,9.054910078819375,Original
47,496.0,60.233540852864586,496.2258,3.8834990730911607,248.0,0.05008434510259312,0.13102559816570378,0.16141623130423416,111.51283477583742,0.9057471961896166,0.00030543672316332216,248.5657377745271,12.246984808036359,Original
48,84.0,71.01580810546875,84.820496,1.2014692042774555,248.0,0.06422405573568687,0.06228880989051932,0.8168807056446978,107.15613479115603,0.983793056639594,0.0008931697069303473,42.902144331054174,9.446598743204959,Original
49,785.0,35.82392374674479,785.17285,4.549877186516008,250.0,0.035474263651041074,0.1419606129054847,0.15781496401449754,110.39133508220998,0.9033430870289544,0.00033646268164027774,393.0381125835535,9.07982936794724,Original
50,3.0,1.8004329427083334,3.0270996,0.7417484272820016,254.0,0.0,0.01603955562368372,0.19592587300847378,118.3709892769608,0.9984227736334861,0.00046783033076230505,2.012761191504243,7.422601844786186,Original
51,264.0,29.896036783854168,264.91428,4.136048310888586,251.0,0.05388747753832761,0.06751200464070704,0.09862033030811591,123.12003437117033,0.9547880721171856,0.0004255511830343752,132.934527011319,11.52995136937534,Original
52,43.0,42.74382688492064,43.250496,0.5126816871372502,247.0,4.857609076563094e-16,0.018762756532138603,0.001603083099975517,169.26910642312484,0.984746949245635,0.00010644442219608095,22.11762025041647,2.97737072549171,Original
53,192.0,18.965789794921875,192.08037,4.236868001523992,252.0,0.035474263651042025,0.141437816368313,0.04691808882650822,73.89507035398796,0.9455380233788837,0.00017797444649852756,96.51295557581705,5.444568558741594,Original
54,33.0,20.235371907552082,33.72756,2.2813121461922865,251.0,0.028564363497881065,0.030411644723844753,0.0469680475796585,88.94064885557087,0.9894859967759705,0.00018505666863284393,17.358522702164027,4.4317891008649895,Original
55,333.0,29.991058349609375,333.7697,4.045304902481255,253.0,0.0577775778936966,0.140235791800265,0.08213073082611629,78.52887641059027,0.8935029917406195,0.00023966022587927575,167.33160358734165,8.432101076745312,Original
56,43.0,29.325693766276043,43.703297,1.717576775101686,252.0,0.0635471962583172,0.046986207801005236,0.06736922615155831,106.59812562231923,0.9888323629186526,0.00021994006593072877,22.34606514793068,11.178959598590154,Original
57,1439.0,27.183072916666667,1439.8829,5.740145801684282,252.0,0.04064094101105827,0.23827280160768993,0.1788531772167008,94.06945833333333,0.7888295181250493,0.00017395161927817067,720.3359512173959,11.73732455674326,Original
58,311.0,22.097808837890625,311.4702,4.477163559688072,253.0,0.030874586166760046,0.08672511313306454,0.048290020746549846,132.81655967562804,0.9439964855345346,0.00017131490507095906,156.20710057837923,4.58577938756207,Original
59,508.0,16.470733642578125,508.5593,5.298658112054945,253.0,0.0538874775383303,0.14011610503060704,0.40046107845444917,79.78196526820363,0.9040073690845247,0.0002120953428798425,254.73164133916467,10.295864463536418,Original
60,643.0,21.925649007161457,643.8423,5.131991866935197,253.0,0.05430600669302798,0.17767912675109565,0.35824265468652006,107.24507027420343,0.8880633942168439,0.00030918725756695674,322.3651895340225,12.752355748380069,Original
61,506.0,8.130350748697916,506.1069,5.762823524780416,255.0,0.0,0.21803950479690917,0.1368011976163661,49.32322351792279,0.911432108431982,0.00020632942453175558,253.50917267856497,1.017322090541711,Original
62,120.0,11.731343587239584,120.41624,4.641519555272031,254.5,0.06204142352336141,0.03323459738756201,0.013213202064512961,99.51635383157168,0.9643773130116001,0.0002561098436690688,60.69030836679226,11.123034137432114,Original
63,125.0,25.069732666015625,125.21296,3.694476981993897,252.0,0.06176368852654157,0.04005771102328868,0.01751608111505495,111.00758423649408,0.9755925222407387,0.00025901912689256664,63.09427717746152,13.343294563441304,Original
64,141.0,6.504814814814814,141.43845,4.451499719753858,254.0,0.06036516126399497,0.03908328019636673,0.20302502044392728,107.91397240377636,0.9724497447710306,0.00033245664795099935,71.20543675869042,12.050346253206953,Original
65,844.0,14.677439371744791,844.0628,5.87356259084429,253.0,0.029869981331707846,0.24341907544915742,0.36000797444527655,120.42031664879495,0.878061094640868,0.0003474659677939492,422.4704585665262,7.94284593663906,Original
66,1269.0,55.740203857421875,1269.274,5.007538840644493,249.0,0.04431046466738991,0.34166772381131794,0.4396978830340842,84.83839605992138,0.7475027118767542,0.0002998724834361964,635.0107803679826,7.060632754408289,Original
67,24.0,3.5367024739583335,24.026285,4.345687191497802,255.0,0.053618740267570325,0.015393463992990908,0.05505946507543238,118.30146835426878,0.9870800940044127,0.0004334004182355845,12.50668295064804,10.33486273058952,Original
68,125.0,19.569580078125,125.12427,4.019109152965992,253.0,0.06596686436573049,0.068423862531911,0.1987620040672693,90.10255294500611,0.9639728160496552,0.0004981840328369789,63.04412019708733,10.964414579037111,Original
69,127.0,15.295562744140625,127.99869,4.1224159251078865,253.0,0.022509772331346704,0.16792087324237714,0.33764222455211795,97.0869679170496,0.9708575323849058,0.00044149842184071993,64.48477263826277,10.574197927300702,Original
70,512.0,44.896687825520836,512.00604,4.562140136552968,250.0,0.05808763206231183,0.24882086247533441,0.34069556988342853,109.72094559015015,0.8841823813266565,0.0005509435327856409,256.4451226034238,9.928114347385417,Original
71,1896.0,62.59630330403646,1896.2474,5.135707808528017,248.0,0.03207363510723711,0.2952145119420114,0.391881161290127,80.89418650109783,0.657112656385271,0.00020739500724034968,948.4522288135443,7.220322698922246,Original
72,26.0,12.874949137369791,26.161407,2.3867970163656107,253.0,0.004690985820557103,0.08859124610707357,0.13251089345883124,108.79946408739276,0.9877060732442186,0.0004582748820974279,13.574556771973672,7.752323910412088,Original
73,336.0,27.409322102864582,336.8937,4.583403332457153,252.0,0.05539627072722689,0.19577907468105046,0.09746617235647316,109.04287037568933,0.896925808969871,0.00024944608488465015,168.8953114559172,11.153965723671718,Original
74,154.0,26.654225667317707,154.53183,3.690891669015583,253.0,0.0657754429711448,0.07781030621182443,0.03689602486098253,81.82559247983046,0.9496529852988753,0.00015834542916297157,77.74074140964163,8.648803194053471,Original
75,336.0,6.132212320963542,336.63742,5.774076508753001,255.0,0.0,0.4136982405624388,0.22752306470107814,28.79963849634906,0.893046094219498,0.0003323357700657145,168.76523337425817,0.641071638201538,Original
76,110.0,25.910847981770832,110.26762,3.4053459714797003,252.0,0.06352575614904561,0.06065658615566041,0.059485542442204914,101.67617817797691,0.9663112873881685,0.0002088022417801585,55.61696505124617,13.016258853764157,Original
77,140.0,9.566853841145834,140.4731,4.614066755868756,254.0,0.053816253261040205,0.0577365523611067,0.24239976065489086,100.3282169117647,0.9645060294739175,0.00030126334184142584,70.71880493530988,12.379291971970815,Original
78,224.0,53.09101359049479,224.60405,2.9593163546139007,249.0,0.05639486386564815,0.07576497343424546,0.03942474792808606,134.85821485332414,0.9553689269235984,0.00024745376634593996,112.77970167537586,9.308638190908823,Original
79,2134.0,35.00511678059896,2134.1091,5.75933484810486,251.0,0.024294542066532327,0.3590230802841932,0.2770375869052708,65.8466455397263,0.6817236180321019,0.00014309197713968636,1067.395503532649,4.581105765915709,Original
80,567.0,18.807718912760418,567.2088,5.289733501231311,253.0,0.06860185402510141,0.08924522657323984,0.05159255267815785,113.21551545585685,0.9369283730357215,0.00021030971625842128,284.0728444762314,11.815467550375615,Original
81,5.0,3.1425679524739585,5.0279846,2.429937540224356,251.0,0.0,0.1231917826974086,0.3901100321967661,101.21740866268381,0.9954046255755814,0.0009125144488629229,3.011694622358103,4.297356838887936,Original
82,108.0,8.332417805989584,108.21002,4.4438565565348265,254.0,0.05750283594750055,0.07054390685040379,0.012561495409632875,101.0583349290237,0.9827187417311575,0.00029861352998243796,54.596370357193706,12.632488532413845,Original
83,171.0,14.691792805989584,171.59283,4.642178664834499,254.0,0.05388747753833045,0.11655617191485412,0.09100254244013159,109.12170354307086,0.9540898247917148,0.0003178986441059907,86.27346214872398,11.75985825486714,Original
84,250.0,21.94720458984375,250.77795,4.29618218164889,253.0,0.05039135955438046,0.13353450968608596,0.37378479500372525,98.637355669807,0.9543375880449566,0.0005545257838260817,125.86613567227768,11.43659812356782,Original
85,485.0,19.21844482421875,485.1898,5.055845640763317,253.0,0.046781174877112815,0.12726904651671678,0.12204982036789094,92.36791657092523,0.9118332706081087,0.00022197747765851218,243.05081613074677,10.767423758545192,Original
86,315.0,28.82275390625,315.76285,4.487961597291447,252.0,0.04678117487711707,0.10294473684525884,0.13231674701542356,91.9619522792841,0.9077557601171193,0.0002921944695691608,158.3353069165169,5.508014717648621,Original
87,814.0,11.720794677734375,814.01764,6.099405093190846,254.0,0.03547426365104085,0.16131755365356384,0.11632058428853341,121.50207495595892,0.901447846222545,0.00043549360879193913,407.4595587619785,9.075948257159325,Original
88,194.0,16.380727132161457,194.84166,4.569330339525715,253.0,0.0538874775383311,0.07998443577206317,0.20455387485028212,84.85417440576491,0.9483609444851925,0.0003290367687783223,97.89501278832333,10.140186083524895,Original
89,18.0,14.563766666666666,18.685368,1.5738293927976132,253.0,0.053887477538330925,0.0405676457030054,0.2015449338482826,124.3805211111111,0.9944315346689785,0.00048025045614534333,9.839899100667823,9.038151678381837,Original
90,1249.0,37.692647298177086,1249.4036,5.390830962246901,251.0,0.049794538759068155,0.3315010959542159,0.3363877186635885,99.23595489302492,0.8092992557137842,0.0003114589032375332,625.1064420269454,11.299955454858718,Original
91,628.0,17.611114501953125,628.00696,5.767025944305566,252.0,0.03942239336280124,0.3598704189125453,0.050603426091205925,102.87028018727024,0.8456313428840977,0.00013587592145677772,314.4262895890853,8.825377673354524,Original
92,495.0,22.163167317708332,495.52255,4.7971314061693,253.0,0.055521866142571354,0.1510517014784632,0.1500341414375825,124.51997413385926,0.9095783749285362,0.000343975302309295,248.21606034631841,11.2975238899744,Original
93,1441.0,38.69237263997396,1441.5674,5.354946977155607,250.0,0.04755930362531891,0.24412374137438464,0.21339835943707133,98.17520416858149,0.8004343933917475,0.00020710934779508288,721.1839035166828,8.29907364621613,Original
94,883.0,41.14832560221354,883.13525,4.603427884009498,250.0,0.05388747753833187,0.21511337557982865,0.18957188150899076,89.44398432712929,0.8343230643427868,0.00022525859435094492,441.98481391661153,11.39061730215326,Original
95,95.0,32.446629333333334,95.26014,3.384543899682652,251.0,0.06511703824918513,0.1542805112741537,0.18524404170400893,129.45335265882352,0.9745144180416107,0.0017631247138582154,48.117334542354136,7.722174986251048,Original
96,83.0,30.51370827617741,83.19095,2.564203488599835,252.0,0.06217749727338072,0.05799890170392966,0.09192626308701277,106.11997145341903,0.9808151327288746,0.00028045875739363867,42.085880817393246,10.239058115519583,Original
97,2.0,1.5494005345551738,2.4115312,1.0378990073333363,255.0,0.0,0.007608522393362473,0.014897530398285732,126.96822705867379,0.9984661611647638,0.00016520565043742338,1.7049986399561887,7.567659319436643,Original
98,175.0,6.4337158203125,175.4884,5.631538995578592,254.0,0.018413213887289483,0.08210660912832156,0.12721464001607571,96.67178125319138,0.9687358290724253,0.0001971774376721055,88.22856957469246,6.947258597618202,Original
99,26.0,7.799717204889618,26.49912,3.0718403932298837,254.0,0.046781174877112,0.03010411006826931,0.4142014489855072,86.3097760687928,0.9900981619457702,0.0003903609384523864,13.744609249868029,10.030823188219074,Original
100,1110.0,13.45135498046875,1110.3446,6.056418777173413,252.0,0.014714376486770382,0.19485469052052753,0.249082049646372,114.09217377706291,0.842551850432901,0.00025554739248041016,555.5935679987842,8.53118738593912,Original
101,110.0,47.554951985677086,110.083595,2.379797261220658,250.0,0.06746559690564018,0.10083457126577994,0.18204470317383603,89.9522971558415,0.9690084619703541,0.0005926051969516048,55.526303140490384,8.562540546998207,Original
102,382.0,112.19031458333333,382.35733,1.2156875958467084,238.0,0.07732936697807075,0.015780717150596014,0.1485708473452631,134.75427258169933,0.9447576669330059,0.0007210748847657851,191.65100279179984,7.14232140695276,Original
103,276.0,29.383056640625,276.83618,4.216524528762786,251.0,0.058285592579226095,0.08638758998794945,0.1585252466816412,125.35243941163704,0.9717081982244481,0.0005799386996669403,138.90394491942473,11.143973628873937,Original
104,308.0,38.446624755859375,308.17578,4.136415195937955,250.5,0.0652220568122123,0.1485836987276729,0.17703417573659386,132.67075291053922,0.9399226385158025,0.0007364646494152065,154.55785703052092,9.160842686527758,Original
105,45.0,43.45639466666667,45.80067,0.653615066939273,250.0,0.06459440993643911,0.0403472244840311,0.03356968547519587,125.2290660810457,0.990402426956373,0.0005008483766638093,23.395537213478185,10.866997919976711,Original
106,1106.0,32.12712605794271,1106.2079,5.164062202556239,251.0,0.05005565791755663,0.20191516857150113,0.28908409298547233,106.43477416194344,0.8421002912043591,0.00025493589077303587,553.5249777579069,11.518978835782036,Original
107,28.0,6.758046468098958,28.911692,3.8185373824178375,255.0,0.03880022292461011,0.027416728879266345,0.12160332389008305,107.8714062659569,0.990543209055588,0.00038292996966209016,14.95111775524394,12.785806708328892,Original
108,240.0,37.317057291666664,240.25456,3.9233627927205816,250.0,0.051703138142124176,0.10610951342370761,0.35527853881586374,118.49835316776449,0.9467469463766495,0.00047015124424449993,120.60065211902166,11.132858935918193,Original
109,254.0,14.29241943359375,254.26115,5.198504769662065,255.0,0.04678117487711176,0.15412533701796907,0.028739210948780656,119.49363638684639,0.9480690162244678,0.00019644291331388645,127.60461922490911,11.869586790722678,Original
110,177.0,74.4159444173177,177.22063,2.594706396581124,248.0,0.06817196491605193,0.04863108064283151,0.0826334422273452,128.14851329529208,0.9752074932423445,0.0005904184016086716,89.09791970528003,10.92024361116637,Original
111,199.0,21.213572184244793,199.03389,4.3636841500967,253.0,0.06036516126399456,0.07698706176563781,0.05043494385842986,114.10489214728862,0.9628264427954571,0.0005864844969228196,99.99835556352012,10.826029205440136,Original
112,26.0,23.066212972005207,26.870901,1.3567487796814255,252.0,0.06452012266865509,0.03477318300349665,0.06025070895141073,119.91174819048712,0.99322370011292,0.0003481158000053752,13.932062086059064,12.58919579234498,Original
113,783.0,50.483245849609375,783.8166,4.617895916522772,249.0,0.06097475495225442,0.15130616540026987,0.11025065368703997,110.23501981847426,0.8992208009846672,0.00023108383170787822,392.35789999196373,13.78209905984113,Original
114,4309.0,37.98112712975098,4309.803,5.750860008199937,250.0,0.035474263651042295,0.35900846278624915,0.3014171131141916,93.62526833363314,0.6665325388317018,0.00011346063457988745,2155.235057444602,11.36629763332894,Original
115,56.0,9.257253011067709,56.278088,3.9961580516730906,254.0,0.06036516126399473,0.033319743793418656,0.04163471965673997,133.1154337565104,0.9863618491392662,0.0005389662804566423,28.632224096770152,11.263759498295258,Original
116,189.0,49.38097127278646,189.99556,3.072843285527185,249.5,0.06531141729146486,0.05433288892200085,0.12291700288939825,111.07487250434029,0.9525740540248181,0.0002767470259881598,95.4740643300723,12.02287475457706,Original
117,139.0,40.260457356770836,139.87505,3.2914879059901145,250.0,0.06594529038504235,0.1000163578994399,0.19952303259725437,115.68332862604676,0.9572090221566232,0.0008103185191287326,70.4161248561304,9.14079188292817,Original
118,769.0,74.36097208658855,769.9886,4.336969191592719,248.0,0.05388747753833295,0.2570557899153347,0.31249741926675073,106.30004523782168,0.8617201238718764,0.0003838835076349907,385.4251481885636,11.430680786594166,Original
119,211.0,39.90434583333333,211.03447,3.270103468734712,250.5,0.06605432092830693,0.0762565508260236,0.07941702981540005,120.91410120915032,0.9560428479485874,0.00026086743968546807,105.99526100730763,14.253696176980156,Original
120,172.0,24.35345458984375,172.84825,4.320968553719431,251.0,0.035474263651041976,0.15318485247563443,0.015051915396590636,132.78551176981208,0.943317811310699,0.00015944996275548193,86.89578203391055,6.463146159207099,Original
121,11.0,4.892354329427083,11.7178755,3.337824862616843,254.0,0.06352575614904574,0.011512504242743237,0.0028053902891193466,113.6118537454044,0.9965599766303554,0.00039379083613829785,6.357217569695385,12.765834751509828,Original
122,89.0,6.358927408854167,89.733925,5.014599056096371,254.0,0.05238186191448267,0.1205737276384386,0.10466396357185923,131.13088769850387,0.9794098233124319,0.0002123488992474831,45.356668616083304,7.29743416801648,Original
123,46.0,16.876658121744793,46.332386,2.8740704920809965,253.0,0.06352575614904664,0.062408515841838846,0.2949673582371519,115.20751115387561,0.9836228036359778,0.0007485749263225678,23.658005046023717,10.295895517418103,Original
124,569.0,32.1263427734375,569.64197,5.027695258435481,251.0,0.050312140985314995,0.1486173950962468,0.17506038718107414,120.72805103975183,0.9080153203940379,0.00032912130483259936,285.27499154691577,12.82326685305452,Original
125,76.0,20.035797119140625,76.69205,3.3719489774580182,253.0,0.044356805578153524,0.035263706425637614,0.006603228392851455,128.49789656096814,0.976840387270327,0.00013244650936859622,38.83444375320548,8.065962415530521,Original
126,674.0,12.110941569010416,674.31665,5.573485764050836,254.0,0.052534914927440404,0.219631288313068,0.0650853833315621,113.8737722758374,0.8978211561168948,0.00014663673966819915,337.60724594589703,11.807819560490316,Original
127,574.0,32.608805338541664,574.68695,4.560653803803195,251.0,0.04678117487710693,0.1860811182964611,0.2332040582026898,74.28208725873162,0.8839981118572223,0.0002412737223270234,287.7854642251994,6.636590667585551,Original
128,290.0,24.510945638020832,290.9823,4.345301568190817,253.0,0.05681271443463354,0.07101310572348775,0.06573599028600446,113.98609379787071,0.9520413805538099,0.00022978330081148274,145.96717059262065,12.994757984648459,Original
129,184.0,12.39520263671875,184.7051,4.546614842485566,253.0,0.06036516126399541,0.056009130513824494,0.026236072599285343,120.82319655075571,0.9640403705560984,0.00015884052310544805,92.83456942030409,11.813450974368607,Original
130,34.0,12.194132486979166,34.45976,3.166108580114876,254.0,0.047086379591699486,0.058918996279573525,0.08165836068074288,110.76710380604062,0.9859294099518698,0.0005062720483997139,17.722843448465518,9.072608352638781,Original
131,26.0,26.015239583333333,26.592306,0.44927923800290387,252.0,0.066086199958108,0.026201328944832954,0.11225779213779338,115.46136302287582,0.9943115749040412,0.00023527048898769792,13.793308912452021,13.962718847111319,Original
