,mse,mse_lab,mse_magnitude,mse_phase,med_magnitude,med_phase,hvs1,hvs2,hvs3,ssim,ncc,if_value,histogram,class
30,1.0,0.2622335580251412,1.4449918,1.1595693186383835,0.0,0.0,0.009031587732355226,0.015735054119769724,133.63314021983368,0.9988822240094092,0.00011115797124026944,1.221937012897399,11.356878646300174,Tampered
31,4.0,3.715875,4.250275,0.7861479324310533,254.0,0.05388747753832496,0.01742268461855701,0.04482026961894777,135.69029245098042,0.9984033376615626,0.0009456368362345817,2.6243391688307813,8.462548441686522,Tampered
32,0.0,0.09480794270833333,0.7562663,0.5634960026141781,0.0,0.0,0.0014183856312882243,0.06259186758113862,105.35669280407474,0.999865606858716,0.00025887738002451134,0.8780659414501912,14.230023806972895,Tampered
33,59.0,1.389923095703125,59.90034,3.1751863175710047,0.0,0.0,0.07354827220085856,0.0052616215624607075,104.95197195414625,0.9786042263659996,0.00012312044846730266,30.439471994367896,9.211968090283335,Tampered
34,2.0,2.192626953125,2.192627,0.16821616146043258,1.0,0.004348368499258315,0.011115183072615291,0.33448821522017885,103.52542924070669,0.998818343831226,0.000604782126755223,1.595722648478113,11.138222933972429,Tampered
35,83.0,0.3023885091145833,83.349266,3.4915141353138277,0.0,0.0,0.020997689255791124,0.03208152799947994,119.74949464486313,0.9823576882486699,0.00024164174633612876,42.165810598681624,14.100680256262422,Tampered
36,100.0,3.27294921875,100.71566,2.201527635171703,254.0,0.055787130550072686,0.019379873801353614,0.013658743756538173,121.2400749655331,0.980565137723641,0.00018907205592114384,50.84811134490349,13.108689130167477,Tampered
37,56.0,3.192054604160706,56.844368,3.2809384914162667,254.0,0.0,0.018514498338311886,0.0180564624488202,164.7205819086898,0.9927382682299715,0.00020119452112034685,28.918552301465112,8.900993319668487,Tampered
38,0.0,0.679901123046875,0.6799011,0.29744939958860783,1.0,0.0,0.007412485074549473,0.03416436919522507,114.06838618259803,0.9993728405542016,0.0007669280500287506,0.8396369818005383,9.846719493638375,Tampered
39,6.0,6.656840006510417,6.65684,0.07857962993638912,2.0,6.1154257700261855e-15,0.01293326311275276,0.06862880741096004,119.99571174172793,0.9992794922972961,0.0002640019696395429,3.8280597494038564,13.295133712075767,Tampered
40,170.0,0.210296630859375,170.778,3.5919356903022046,0.0,0.0,0.019906020663575122,0.035286910655957945,95.33560264437807,0.9617596558483732,0.00017159996831997643,85.86988231002054,11.043191203287279,Tampered
41,0.0,0.7017720540364584,0.70177203,0.2474136145304312,0.0,0.0,0.006076893660989204,0.024360175861357972,131.04830513748468,0.9996122294850741,0.0004050678248264122,0.8506921417607662,11.457351902703522,Tampered
42,5.0,1.0327340733590733,5.557213,1.4185086662600308,255.0,0.0,0.010009265940622762,0.05027413520264912,120.93822284048757,0.9971392128389825,0.00018432707929841403,3.2771760253384103,13.628601695294492,Tampered
43,29.0,29.163089250493098,29.16309,0.41397955984146284,251.0,0.04961880161856628,0.0073697616206058695,0.014622912047069858,134.51962986812077,0.9951147930246851,0.00021573762013081828,15.079102021758892,8.60041785219073,Tampered
44,4.0,0.182647705078125,4.114939,2.1304992670419236,0.0,0.0,0.006063682164127163,0.0056690148960406835,144.06507400811884,0.99931656388469,0.00016041082449290493,2.557127967814741,5.603621483765892,Tampered
45,4.0,1.0285746256510417,4.9764915,1.2047989248434876,255.0,0.03547426365104112,0.01629025043499663,0.025508432509646316,82.89187394684436,0.9972630470842232,0.0006308040920386907,2.9868771697009655,9.162090763580636,Tampered
46,10.0,2.877716064453125,10.086049,1.3309791340976564,254.0,0.03942239336280142,0.016988597862689133,0.045205211693527855,130.84657357409108,0.9959057644678071,0.0005137396401490212,5.540977581127133,11.308485225163167,Tampered
47,6.0,0.4935347081033982,6.9028287,1.7294706555069452,0.0,8.453861991136783e-15,0.007259543466950127,0.01717487308252006,129.41290775828193,0.9970417937229965,0.00028236141999166847,3.949935360991617,14.205391165727633,Tampered
